Date,Gain
14/11/2022,10.065
15/11/2022,31.5855
16/11/2022,19.264
17/11/2022,24.315
18/11/2022,25.683
19/11/2022,23.67
20/11/2022,21.8425
21/11/2022,5.408
22/11/2022,12.438
23/11/2022,31.311
24/11/2022,48.75
25/11/2022,24.164
26/11/2022,4.848
27/11/2022,9.885
28/11/2022,36.2115
29/11/2022,39.7755
30/11/2022,25.1195
1/12/2022,8.6
2/12/2022,3.449
3/12/2022,6.248
4/12/2022,3.855
5/12/2022,24.186
6/12/2022,15.106
7/12/2022,34.9335
8/12/2022,6.2325
9/12/2022,39.48
10/12/2022,8.92
11/12/2022,25.011
12/12/2022,1.791
13/12/2022,6.807
14/12/2022,5.244
15/12/2022,8.946
16/12/2022,40.7835
17/12/2022,6.618
18/12/2022,12.8695
19/12/2022,4.668
20/12/2022,11.4
21/12/2022,8.3355
22/12/2022,34.87
23/12/2022,19.452
24/12/2022,18.263
25/12/2022,4.464
26/12/2022,8.4
27/12/2022,0.985
28/12/2022,26.558
29/12/2022,2.686
30/12/2022,40.975
31/12/2022,28.42
