Date,City,Customer_type,Gender,Product line,Prix unitaire,Quantité,Total,Coût,Gain,Rating
18/11/2018,Naypyitaw,Normal,Female,Health and beauty,39.42,1,41.391,39.42,1.971,8.4
19/11/2018,Yangon,Normal,Male,Health and beauty,15.26,6,96.138,91.56,4.578,9.8
19/11/2018,Mandalay,Member,Male,Health and beauty,61.29,5,321.7725,306.45,15.3225,7
19/11/2018,Yangon,Normal,Female,Sports and travel,86.31,7,634.3785,604.17,30.2085,5.3
19/11/2018,Yangon,Normal,Male,Health and beauty,15.26,6,96.138,91.56,4.578,9.8
20/11/2018,Yangon,Normal,Female,Fashion accessories,61.77,5,324.2925,308.85,15.4425,6.7
20/11/2018,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,100.485,95.7,4.785,5.1
20/11/2018,Naypyitaw,Normal,Female,Electronic accessories,85.39,7,627.6165,597.73,29.8865,4.1
20/11/2018,Yangon,Normal,Female,Fashion accessories,61.77,5,324.2925,308.85,15.4425,6.7
21/11/2018,Yangon,Normal,Male,Home and lifestyle,21.52,6,135.576,129.12,6.456,9.4
21/11/2018,Mandalay,Member,Female,Sports and travel,90.74,7,666.939,635.18,31.759,6.2
21/11/2018,Yangon,Member,Female,Electronic accessories,68.84,6,433.692,413.04,20.652,5.8
21/11/2018,Yangon,Normal,Male,Home and lifestyle,21.52,6,135.576,129.12,6.456,9.4
22/11/2018,Mandalay,Normal,Male,Sports and travel,97.74,4,410.508,390.96,19.548,6.4
22/11/2018,Yangon,Normal,Female,Home and lifestyle,42.91,5,225.2775,214.55,10.7275,6.1
22/11/2018,Naypyitaw,Normal,Female,Home and lifestyle,73.56,10,772.38,735.6,36.78,8
22/11/2018,Mandalay,Normal,Male,Sports and travel,97.74,4,410.508,390.96,19.548,6.4
23/11/2018,Yangon,Member,Male,Food and beverages,99.78,5,523.845,498.9,24.945,5.4
23/11/2018,Yangon,Normal,Female,Fashion accessories,54.28,7,398.958,379.96,18.998,9.3
23/11/2018,Yangon,Member,Female,Health and beauty,36.26,2,76.146,72.52,3.626,7.2
23/11/2018,Yangon,Member,Male,Food and beverages,99.78,5,523.845,498.9,24.945,5.4
24/11/2018,Naypyitaw,Member,Male,Food and beverages,94.26,4,395.892,377.04,18.852,8.6
24/11/2018,Yangon,Normal,Male,Electronic accessories,99.55,7,731.6925,696.85,34.8425,7.6
24/11/2018,Mandalay,Member,Female,Food and beverages,54.84,3,172.746,164.52,8.226,5.9
24/11/2018,Naypyitaw,Member,Male,Food and beverages,94.26,4,395.892,377.04,18.852,8.6
25/11/2018,Mandalay,Member,Male,Health and beauty,51.13,4,214.746,204.52,10.226,4
25/11/2018,Naypyitaw,Member,Male,Sports and travel,58.39,7,429.1665,408.73,20.4365,8.2
25/11/2018,Mandalay,Member,Female,Fashion accessories,14.48,4,60.816,57.92,2.896,4.5
25/11/2018,Mandalay,Member,Male,Health and beauty,51.13,4,214.746,204.52,10.226,4
26/11/2018,Yangon,Member,Male,Electronic accessories,36.36,4,152.712,145.44,7.272,7.6
26/11/2018,Naypyitaw,Member,Female,Fashion accessories,51.47,1,54.0435,51.47,2.5735,8.5
26/11/2018,Mandalay,Member,Male,Electronic accessories,25.51,4,107.142,102.04,5.102,6.8
26/11/2018,Yangon,Member,Male,Electronic accessories,36.36,4,152.712,145.44,7.272,7.6
27/11/2018,Mandalay,Normal,Male,Home and lifestyle,22.02,9,208.089,198.18,9.909,6.8
27/11/2018,Mandalay,Member,Male,Health and beauty,54.86,5,288.015,274.3,13.715,9.8
27/11/2018,Yangon,Normal,Female,Electronic accessories,46.95,5,246.4875,234.75,11.7375,7.1
27/11/2018,Mandalay,Normal,Male,Home and lifestyle,22.02,9,208.089,198.18,9.909,6.8
28/11/2018,Yangon,Normal,Male,Food and beverages,32.9,3,103.635,98.7,4.935,9.1
28/11/2018,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,206.7975,196.95,9.8475,8.7
28/11/2018,Yangon,Normal,Female,Food and beverages,43.19,10,453.495,431.9,21.595,8.2
28/11/2018,Yangon,Normal,Male,Food and beverages,32.9,3,103.635,98.7,4.935,9.1
29/11/2018,Yangon,Normal,Male,Fashion accessories,77.02,5,404.355,385.1,19.255,5.5
29/11/2018,Yangon,Normal,Male,Home and lifestyle,34.73,2,72.933,69.46,3.473,9.7
29/11/2018,Yangon,Normal,Female,Health and beauty,71.38,10,749.49,713.8,35.69,5.7
29/11/2018,Yangon,Normal,Male,Fashion accessories,77.02,5,404.355,385.1,19.255,5.5
30/11/2018,Yangon,Member,Male,Food and beverages,23.48,2,49.308,46.96,2.348,7.9
30/11/2018,Naypyitaw,Member,Male,Sports and travel,71.92,5,377.58,359.6,17.98,4.3
30/11/2018,Mandalay,Member,Female,Sports and travel,93.72,6,590.436,562.32,28.116,4.5
30/11/2018,Yangon,Member,Male,Food and beverages,23.48,2,49.308,46.96,2.348,7.9
01/12/2018,Naypyitaw,Member,Male,Sports and travel,14.7,5,77.175,73.5,3.675,8.5
01/12/2018,Mandalay,Normal,Female,Electronic accessories,45.71,3,143.9865,137.13,6.8565,7.7
01/12/2018,Yangon,Member,Female,Health and beauty,68.93,7,506.6355,482.51,24.1255,4.6
01/12/2018,Naypyitaw,Member,Male,Sports and travel,14.7,5,77.175,73.5,3.675,8.5
02/12/2018,Yangon,Member,Female,Electronic accessories,28.45,5,149.3625,142.25,7.1125,9.1
02/12/2018,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,523.971,499.02,24.951,7.3
02/12/2018,Yangon,Normal,Male,Sports and travel,72.61,6,457.443,435.66,21.783,6.9
02/12/2018,Yangon,Member,Female,Electronic accessories,28.45,5,149.3625,142.25,7.1125,9.1
03/12/2018,Yangon,Normal,Male,Fashion accessories,76.4,9,721.98,687.6,34.38,7.5
03/12/2018,Yangon,Member,Female,Home and lifestyle,37.44,6,235.872,224.64,11.232,5.9
03/12/2018,Yangon,Normal,Female,Food and beverages,54.67,3,172.2105,164.01,8.2005,8.6
03/12/2018,Yangon,Normal,Male,Fashion accessories,76.4,9,721.98,687.6,34.38,7.5
04/12/2018,Mandalay,Normal,Female,Sports and travel,57.95,6,365.085,347.7,17.385,5.2
04/12/2018,Naypyitaw,Normal,Male,Health and beauty,62.87,2,132.027,125.74,6.287,5
04/12/2018,Mandalay,Normal,Female,Home and lifestyle,40.3,2,84.63,80.6,4.03,4.4
04/12/2018,Mandalay,Normal,Female,Sports and travel,57.95,6,365.085,347.7,17.385,5.2
05/12/2018,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,150.0975,142.95,7.1475,9.5
05/12/2018,Yangon,Normal,Male,Food and beverages,81.71,6,514.773,490.26,24.513,8
05/12/2018,Naypyitaw,Member,Female,Electronic accessories,86.04,5,451.71,430.2,21.51,4.8
05/12/2018,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,150.0975,142.95,7.1475,9.5
06/12/2018,Mandalay,Member,Female,Food and beverages,42.82,9,404.649,385.38,19.269,8.9
06/12/2018,Yangon,Member,Female,Sports and travel,91.41,5,479.9025,457.05,22.8525,7.1
06/12/2018,Mandalay,Normal,Female,Health and beauty,87.98,3,277.137,263.94,13.197,5.1
06/12/2018,Mandalay,Member,Female,Food and beverages,42.82,9,404.649,385.38,19.269,8.9
07/12/2018,Mandalay,Member,Male,Electronic accessories,48.09,3,151.4835,144.27,7.2135,7.8
07/12/2018,Mandalay,Normal,Male,Fashion accessories,39.21,4,164.682,156.84,7.842,9
07/12/2018,Mandalay,Normal,Female,Home and lifestyle,33.2,2,69.72,66.4,3.32,4.4
07/12/2018,Mandalay,Member,Male,Electronic accessories,48.09,3,151.4835,144.27,7.2135,7.8
08/12/2018,Mandalay,Member,Female,Health and beauty,55.97,7,411.3795,391.79,19.5895,8.9
08/12/2018,Mandalay,Member,Male,Fashion accessories,59.86,2,125.706,119.72,5.986,6.7
08/12/2018,Yangon,Normal,Male,Electronic accessories,34.56,5,181.44,172.8,8.64,9.9
08/12/2018,Mandalay,Member,Female,Health and beauty,55.97,7,411.3795,391.79,19.5895,8.9
09/12/2018,Mandalay,Member,Female,Health and beauty,76.9,7,565.215,538.3,26.915,7.7
09/12/2018,Mandalay,Member,Female,Food and beverages,54.36,10,570.78,543.6,27.18,6.1
09/12/2018,Yangon,Member,Female,Sports and travel,88.63,3,279.1845,265.89,13.2945,6
09/12/2018,Mandalay,Member,Female,Health and beauty,76.9,7,565.215,538.3,26.915,7.7
10/12/2018,Naypyitaw,Normal,Female,Food and beverages,97.03,5,509.4075,485.15,24.2575,9.3
10/12/2018,Yangon,Normal,Male,Sports and travel,98.09,9,926.9505,882.81,44.1405,9.3
10/12/2018,Yangon,Member,Female,Home and lifestyle,52.59,8,441.756,420.72,21.036,8.5
10/12/2018,Naypyitaw,Normal,Female,Food and beverages,97.03,5,509.4075,485.15,24.2575,9.3
11/12/2018,Yangon,Normal,Male,Sports and travel,44.65,3,140.6475,133.95,6.6975,6.2
11/12/2018,Yangon,Normal,Male,Health and beauty,25.43,6,160.209,152.58,7.629,7
11/12/2018,Mandalay,Normal,Male,Fashion accessories,33.52,1,35.196,33.52,1.676,6.7
11/12/2018,Yangon,Normal,Male,Sports and travel,44.65,3,140.6475,133.95,6.6975,6.2
12/12/2018,Yangon,Normal,Female,Fashion accessories,77.93,9,736.4385,701.37,35.0685,7.6
12/12/2018,Yangon,Member,Male,Fashion accessories,86.68,8,728.112,693.44,34.672,7.2
12/12/2018,Yangon,Normal,Female,Fashion accessories,87.67,2,184.107,175.34,8.767,7.7
12/12/2018,Yangon,Normal,Female,Fashion accessories,77.93,9,736.4385,701.37,35.0685,7.6
13/12/2018,Yangon,Member,Male,Electronic accessories,71.95,1,75.5475,71.95,3.5975,7.3
13/12/2018,Mandalay,Normal,Male,Electronic accessories,22.95,10,240.975,229.5,11.475,8.2
13/12/2018,Mandalay,Normal,Female,Food and beverages,88.36,5,463.89,441.8,22.09,9.6
13/12/2018,Yangon,Member,Male,Electronic accessories,71.95,1,75.5475,71.95,3.5975,7.3
14/12/2018,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,749.7,714,35.7,4.7
14/12/2018,Naypyitaw,Normal,Female,Food and beverages,16.31,9,154.1295,146.79,7.3395,8.4
14/12/2018,Yangon,Normal,Female,Health and beauty,24.89,9,235.2105,224.01,11.2005,7.4
14/12/2018,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,749.7,714,35.7,4.7
15/12/2018,Yangon,Normal,Male,Electronic accessories,26.02,7,191.247,182.14,9.107,5.1
15/12/2018,Yangon,Normal,Female,Home and lifestyle,28.32,5,148.68,141.6,7.08,6.2
15/12/2018,Mandalay,Normal,Female,Fashion accessories,94.13,5,494.1825,470.65,23.5325,4.8
15/12/2018,Yangon,Normal,Male,Electronic accessories,26.02,7,191.247,182.14,9.107,5.1
16/12/2018,Mandalay,Normal,Female,Health and beauty,13.5,10,141.75,135,6.75,4.8
16/12/2018,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,122.5245,116.69,5.8345,7.4
16/12/2018,Mandalay,Member,Female,Sports and travel,78.07,9,737.7615,702.63,35.1315,4.5
16/12/2018,Mandalay,Normal,Female,Health and beauty,13.5,10,141.75,135,6.75,4.8
17/12/2018,Naypyitaw,Member,Female,Fashion accessories,99.3,10,1042.65,993,49.65,6.6
17/12/2018,Mandalay,Member,Female,Fashion accessories,73.96,1,77.658,73.96,3.698,5
17/12/2018,Mandalay,Normal,Female,Sports and travel,83.78,8,703.752,670.24,33.512,5.1
17/12/2018,Naypyitaw,Member,Female,Fashion accessories,99.3,10,1042.65,993,49.65,6.6
18/12/2018,Yangon,Normal,Male,Electronic accessories,51.69,7,379.9215,361.83,18.0915,5.5
18/12/2018,Yangon,Normal,Male,Home and lifestyle,97.94,1,102.837,97.94,4.897,6.9
18/12/2018,Yangon,Normal,Female,Health and beauty,96.58,2,202.818,193.16,9.658,5.1
18/12/2018,Yangon,Normal,Male,Electronic accessories,51.69,7,379.9215,361.83,18.0915,5.5
19/12/2018,Mandalay,Member,Female,Fashion accessories,54.73,7,402.2655,383.11,19.1555,8.5
19/12/2018,Yangon,Normal,Female,Fashion accessories,73.05,4,306.81,292.2,14.61,4.9
19/12/2018,Naypyitaw,Member,Female,Food and beverages,99.42,4,417.564,397.68,19.884,7.5
19/12/2018,Mandalay,Member,Female,Fashion accessories,54.73,7,402.2655,383.11,19.1555,8.5
20/12/2018,Mandalay,Member,Male,Home and lifestyle,27,9,255.15,243,12.15,4.8
20/12/2018,Naypyitaw,Member,Female,Food and beverages,87.48,6,551.124,524.88,26.244,5.1
20/12/2018,Naypyitaw,Member,Female,Sports and travel,68.12,1,71.526,68.12,3.406,6.8
20/12/2018,Mandalay,Member,Male,Home and lifestyle,27,9,255.15,243,12.15,4.8
21/12/2018,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,31.752,30.24,1.512,8.4
21/12/2018,Yangon,Normal,Male,Home and lifestyle,30.68,3,96.642,92.04,4.602,9.1
21/12/2018,Yangon,Member,Male,Sports and travel,62.62,5,328.755,313.1,15.655,7
21/12/2018,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,31.752,30.24,1.512,8.4
22/12/2018,Mandalay,Member,Female,Food and beverages,89.14,4,374.388,356.56,17.828,7.8
22/12/2018,Naypyitaw,Member,Male,Health and beauty,75.88,1,79.674,75.88,3.794,7.1
22/12/2018,Yangon,Normal,Female,Electronic accessories,60.88,9,575.316,547.92,27.396,4.7
22/12/2018,Mandalay,Member,Female,Food and beverages,89.14,4,374.388,356.56,17.828,7.8
23/12/2018,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,394.275,375.5,18.775,9.3
23/12/2018,Mandalay,Member,Female,Sports and travel,20.18,4,84.756,80.72,4.036,5
23/12/2018,Naypyitaw,Normal,Female,Health and beauty,54.92,8,461.328,439.36,21.968,7.6
23/12/2018,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,394.275,375.5,18.775,9.3
24/12/2018,Naypyitaw,Normal,Female,Sports and travel,95.44,10,1002.12,954.4,47.72,5.2
24/12/2018,Naypyitaw,Member,Male,Electronic accessories,18.77,6,118.251,112.62,5.631,5.5
24/12/2018,Mandalay,Member,Male,Home and lifestyle,30.12,8,253.008,240.96,12.048,7.7
24/12/2018,Naypyitaw,Normal,Female,Sports and travel,95.44,10,1002.12,954.4,47.72,5.2
25/12/2018,Mandalay,Normal,Male,Electronic accessories,27.5,3,86.625,82.5,4.125,6.5
25/12/2018,Mandalay,Normal,Female,Food and beverages,71.2,1,74.76,71.2,3.56,9.2
25/12/2018,Mandalay,Member,Female,Home and lifestyle,86.72,1,91.056,86.72,4.336,7.9
25/12/2018,Mandalay,Normal,Male,Electronic accessories,27.5,3,86.625,82.5,4.125,6.5
26/12/2018,Mandalay,Normal,Male,Sports and travel,74.97,1,78.7185,74.97,3.7485,5.6
26/12/2018,Mandalay,Member,Male,Home and lifestyle,38.81,4,163.002,155.24,7.762,4.9
26/12/2018,Naypyitaw,Member,Male,Home and lifestyle,56.11,2,117.831,112.22,5.611,6.3
26/12/2018,Mandalay,Normal,Male,Sports and travel,74.97,1,78.7185,74.97,3.7485,5.6
27/12/2018,Yangon,Member,Male,Food and beverages,80.96,8,680.064,647.68,32.384,7.4
27/12/2018,Yangon,Normal,Female,Fashion accessories,29.42,10,308.91,294.2,14.71,8.9
27/12/2018,Mandalay,Member,Female,Sports and travel,69.12,6,435.456,414.72,20.736,5.6
27/12/2018,Yangon,Member,Male,Food and beverages,80.96,8,680.064,647.68,32.384,7.4
28/12/2018,Naypyitaw,Normal,Female,Food and beverages,94.47,8,793.548,755.76,37.788,9.1
28/12/2018,Yangon,Normal,Male,Sports and travel,60.95,9,575.9775,548.55,27.4275,6
28/12/2018,Naypyitaw,Member,Female,Food and beverages,98.7,8,829.08,789.6,39.48,7.6
28/12/2018,Naypyitaw,Normal,Female,Food and beverages,94.47,8,793.548,755.76,37.788,9.1
29/12/2018,Naypyitaw,Normal,Male,Food and beverages,99.79,2,209.559,199.58,9.979,8
29/12/2018,Mandalay,Normal,Female,Sports and travel,51.54,5,270.585,257.7,12.885,4.2
29/12/2018,Naypyitaw,Member,Male,Health and beauty,15.37,2,32.277,30.74,1.537,7.2
29/12/2018,Naypyitaw,Normal,Male,Food and beverages,99.79,2,209.559,199.58,9.979,8
30/12/2018,Yangon,Normal,Male,Home and lifestyle,73.22,6,461.286,439.32,21.966,7.2
30/12/2018,Yangon,Normal,Female,Electronic accessories,66.06,6,416.178,396.36,19.818,7.3
30/12/2018,Mandalay,Member,Female,Electronic accessories,93.96,4,394.632,375.84,18.792,9.5
30/12/2018,Yangon,Normal,Male,Home and lifestyle,73.22,6,461.286,439.32,21.966,7.2
31/12/2018,Naypyitaw,Normal,Female,Food and beverages,41.24,4,173.208,164.96,8.248,7.1
31/12/2018,Mandalay,Normal,Male,Fashion accessories,57.27,3,180.4005,171.81,8.5905,6.5
31/12/2018,Mandalay,Member,Male,Health and beauty,56.69,9,535.7205,510.21,25.5105,8.4
31/12/2018,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,26.733,25.46,1.273,5.2
31/12/2018,Naypyitaw,Normal,Female,Food and beverages,41.24,4,173.208,164.96,8.248,7.1
01/01/2019,Naypyitaw,Normal,Female,Fashion accessories,81.68,4,343.056,326.72,16.336,9.1
01/01/2019,Mandalay,Normal,Female,Fashion accessories,54.31,9,513.2295,488.79,24.4395,8.9
01/01/2019,Mandalay,Member,Female,Food and beverages,20.01,9,189.0945,180.09,9.0045,4.1
01/01/2019,Naypyitaw,Normal,Female,Sports and travel,83.14,7,611.079,581.98,29.099,6.6
01/01/2019,Naypyitaw,Normal,Female,Fashion accessories,81.68,4,343.056,326.72,16.336,9.1
02/01/2019,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,484.974,461.88,23.094,5.6
02/01/2019,Mandalay,Normal,Female,Health and beauty,58.24,9,550.368,524.16,26.208,9.7
02/01/2019,Mandalay,Member,Male,Electronic accessories,18.93,6,119.259,113.58,5.679,8.1
02/01/2019,Naypyitaw,Member,Female,Sports and travel,35.22,6,221.886,211.32,10.566,6.5
02/01/2019,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,484.974,461.88,23.094,5.6
03/01/2019,Yangon,Member,Male,Home and lifestyle,65.94,4,276.948,263.76,13.188,6
03/01/2019,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,139.923,133.26,6.663,8.6
03/01/2019,Naypyitaw,Member,Female,Fashion accessories,82.63,10,867.615,826.3,41.315,7.9
03/01/2019,Mandalay,Normal,Female,Electronic accessories,13.78,4,57.876,55.12,2.756,9
03/01/2019,Yangon,Member,Male,Home and lifestyle,65.94,4,276.948,263.76,13.188,6
04/01/2019,Naypyitaw,Normal,Female,Sports and travel,14.36,10,150.78,143.6,7.18,5.4
04/01/2019,Yangon,Member,Male,Electronic accessories,19.32,7,142.002,135.24,6.762,6.9
04/01/2019,Naypyitaw,Member,Male,Food and beverages,91.4,7,671.79,639.8,31.99,9.5
04/01/2019,Mandalay,Member,Male,Sports and travel,88.31,1,92.7255,88.31,4.4155,5.2
04/01/2019,Naypyitaw,Normal,Female,Sports and travel,14.36,10,150.78,143.6,7.18,5.4
05/01/2019,Yangon,Member,Male,Electronic accessories,21.5,9,203.175,193.5,9.675,7.8
05/01/2019,Mandalay,Normal,Male,Home and lifestyle,37.48,3,118.062,112.44,5.622,7.7
05/01/2019,Yangon,Member,Female,Food and beverages,44.59,5,234.0975,222.95,11.1475,8.5
05/01/2019,Yangon,Member,Female,Health and beauty,39.62,9,374.409,356.58,17.829,6.8
05/01/2019,Yangon,Member,Male,Electronic accessories,21.5,9,203.175,193.5,9.675,7.8
06/01/2019,Mandalay,Member,Female,Electronic accessories,26.26,7,193.011,183.82,9.191,9.9
06/01/2019,Mandalay,Member,Female,Fashion accessories,72.04,2,151.284,144.08,7.204,9.5
06/01/2019,Mandalay,Member,Female,Fashion accessories,17.87,4,75.054,71.48,3.574,6.5
06/01/2019,Mandalay,Normal,Female,Electronic accessories,88.25,9,833.9625,794.25,39.7125,7.6
06/01/2019,Mandalay,Member,Female,Electronic accessories,26.26,7,193.011,183.82,9.191,9.9
07/01/2019,Mandalay,Normal,Female,Fashion accessories,60.96,2,128.016,121.92,6.096,4.9
07/01/2019,Naypyitaw,Member,Female,Food and beverages,98.52,10,1034.46,985.2,49.26,4.5
07/01/2019,Naypyitaw,Member,Male,Fashion accessories,15.43,1,16.2015,15.43,0.7715,6.1
07/01/2019,Mandalay,Normal,Male,Sports and travel,25.31,2,53.151,50.62,2.531,7.2
07/01/2019,Mandalay,Normal,Female,Fashion accessories,60.96,2,128.016,121.92,6.096,4.9
08/01/2019,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,441.693,420.66,21.033,5.2
08/01/2019,Yangon,Member,Male,Food and beverages,41.66,6,262.458,249.96,12.498,5.6
08/01/2019,Mandalay,Normal,Female,Home and lifestyle,16.16,2,33.936,32.32,1.616,6.5
08/01/2019,Mandalay,Normal,Male,Home and lifestyle,99.92,6,629.496,599.52,29.976,7.1
08/01/2019,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,441.693,420.66,21.033,5.2
09/01/2019,Naypyitaw,Normal,Male,Fashion accessories,42.08,6,265.104,252.48,12.624,8.9
09/01/2019,Yangon,Member,Female,Home and lifestyle,72.42,3,228.123,217.26,10.863,8.2
09/01/2019,Yangon,Member,Female,Health and beauty,74.69,7,548.9715,522.83,26.1415,9.1
09/01/2019,Naypyitaw,Member,Female,Fashion accessories,83.35,2,175.035,166.7,8.335,9.5
09/01/2019,Naypyitaw,Normal,Male,Fashion accessories,42.08,6,265.104,252.48,12.624,8.9
10/01/2019,Yangon,Normal,Female,Home and lifestyle,67.09,5,352.2225,335.45,16.7725,9.1
10/01/2019,Mandalay,Normal,Male,Electronic accessories,21.58,9,203.931,194.22,9.711,7.3
10/01/2019,Naypyitaw,Normal,Female,Electronic accessories,15.28,5,80.22,76.4,3.82,9.6
10/01/2019,Yangon,Normal,Female,Food and beverages,74.44,10,781.62,744.4,37.22,5.1
10/01/2019,Yangon,Normal,Female,Home and lifestyle,67.09,5,352.2225,335.45,16.7725,9.1
11/01/2019,Yangon,Member,Female,Fashion accessories,96.7,5,507.675,483.5,24.175,7
11/01/2019,Naypyitaw,Normal,Male,Food and beverages,89.2,10,936.6,892,44.6,4.4
11/01/2019,Yangon,Normal,Female,Home and lifestyle,46.33,7,340.5255,324.31,16.2155,7.4
11/01/2019,Naypyitaw,Normal,Male,Health and beauty,64.08,7,470.988,448.56,22.428,7.6
11/01/2019,Yangon,Member,Female,Fashion accessories,96.7,5,507.675,483.5,24.175,7
12/01/2019,Mandalay,Member,Female,Home and lifestyle,35.38,9,334.341,318.42,15.921,9.6
12/01/2019,Mandalay,Normal,Female,Electronic accessories,42.42,8,356.328,339.36,16.968,5.7
12/01/2019,Yangon,Member,Female,Health and beauty,58.22,8,489.048,465.76,23.288,8.4
12/01/2019,Mandalay,Normal,Female,Home and lifestyle,63.15,6,397.845,378.9,18.945,9.8
12/01/2019,Mandalay,Member,Female,Home and lifestyle,35.38,9,334.341,318.42,15.921,9.6
13/01/2019,Naypyitaw,Normal,Male,Sports and travel,95.49,7,701.8515,668.43,33.4215,8.7
13/01/2019,Yangon,Member,Male,Electronic accessories,74.51,6,469.413,447.06,22.353,5
13/01/2019,Yangon,Normal,Female,Sports and travel,86.31,7,634.3785,604.17,30.2085,5.3
13/01/2019,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,270.018,257.16,12.858,5.1
13/01/2019,Naypyitaw,Normal,Male,Sports and travel,95.49,7,701.8515,668.43,33.4215,8.7
14/01/2019,Naypyitaw,Member,Male,Fashion accessories,96.98,4,407.316,387.92,19.396,9.4
14/01/2019,Mandalay,Normal,Male,Fashion accessories,99.25,2,208.425,198.5,9.925,9
14/01/2019,Naypyitaw,Normal,Female,Electronic accessories,85.39,7,627.6165,597.73,29.8865,4.1
